CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,ContractType,PaymentMethod,InternetService,TechSupport,StreamingServices,ComplaintsCount,TotalCharges,Churn
CUST_4744,Male,0,10,50.96,Month-to-month,Bank transfer,None,0,0,1,509.6,1
CUST_4745,Female,0,10,88.54,Two year,Credit card,Fiber optic,0,1,1,885.4,0
CUST_4746,Male,0,65,102.2,One year,Mailed check,DSL,0,0,3,6643.0,0
CUST_4747,Female,0,26,62.04,Month-to-month,Mailed check,Fiber optic,1,0,0,1613.04,0
CUST_4748,Female,0,57,110.01,Month-to-month,Electronic check,None,0,1,0,6270.57,0
CUST_4749,Male,0,71,27.98,One year,Credit card,Fiber optic,1,1,2,1986.58,0
CUST_4750,Male,0,20,104.01,Two year,Electronic check,Fiber optic,1,1,2,2080.2,0
CUST_4751,Male,0,20,102.86,Month-to-month,Bank transfer,Fiber optic,1,0,0,2057.2,0
CUST_4752,Male,0,71,52.2,Month-to-month,Credit card,Fiber optic,0,0,1,3706.2,0
CUST_4753,Male,0,0,49.87,Month-to-month,Bank transfer,Fiber optic,1,0,2,0.0,1
CUST_4754,Female,0,57,50.51,Month-to-month,Electronic check,Fiber optic,0,0,0,2879.07,0
CUST_4755,Female,1,12,101.14,One year,Credit card,DSL,0,1,0,1213.68,0
CUST_4756,Female,1,5,103.17,Month-to-month,Bank transfer,None,0,1,0,515.85,1
CUST_4757,Female,0,57,52.97,One year,Bank transfer,DSL,0,0,3,3019.29,0
CUST_4758,Female,0,16,79.26,Two year,Electronic check,Fiber optic,0,0,1,1268.16,0
CUST_4759,Female,0,11,33.89,Two year,Credit card,DSL,0,1,2,372.79,0
CUST_4760,Female,0,51,66.88,Month-to-month,Bank transfer,Fiber optic,1,0,1,3410.88,0
CUST_4761,Male,0,69,119.88,One year,Mailed check,Fiber optic,0,0,1,8271.72,0
CUST_4762,Male,0,51,35.88,Two year,Credit card,DSL,1,1,2,1829.88,0
CUST_4763,Female,0,36,114.76,Month-to-month,Credit card,None,0,0,5,4131.36,1
CUST_4764,Female,1,2,102.43,Month-to-month,Mailed check,Fiber optic,0,1,0,204.86,1
CUST_4765,Male,0,7,117.22,Two year,Credit card,Fiber optic,0,1,0,820.54,0
CUST_4766,Male,0,9,37.96,Month-to-month,Credit card,Fiber optic,0,1,4,341.64,1
CUST_4767,Male,0,46,41.35,Two year,Mailed check,DSL,0,0,0,1902.1,0
CUST_4768,Male,0,40,21.69,Month-to-month,Electronic check,Fiber optic,0,1,1,867.6,0
CUST_4769,Female,0,63,92.47,Month-to-month,Bank transfer,DSL,0,0,0,5825.61,0
CUST_4770,Male,0,41,84.41,Month-to-month,Mailed check,Fiber optic,0,0,1,3460.81,0
CUST_4771,Female,0,42,37.81,Month-to-month,Credit card,None,0,0,2,1588.02,0
CUST_4772,Female,0,8,99.11,Month-to-month,Bank transfer,DSL,0,0,1,792.88,1
CUST_4773,Female,0,13,49.92,Month-to-month,Bank transfer,Fiber optic,1,1,0,648.96,0
CUST_4774,Male,0,3,33.5,Month-to-month,Bank transfer,DSL,0,1,0,100.5,1
CUST_4775,Male,1,1,62.26,Month-to-month,Electronic check,DSL,0,0,0,62.26,1
CUST_4776,Female,0,0,29.1,Month-to-month,Credit card,Fiber optic,0,0,2,0.0,1
CUST_4777,Female,1,64,46.32,One year,Credit card,DSL,1,0,2,2964.48,0
CUST_4778,Female,0,45,57.13,Month-to-month,Bank transfer,Fiber optic,0,0,2,2570.85,0
CUST_4779,Male,0,58,105.19,One year,Bank transfer,DSL,0,0,1,6101.02,0
CUST_4780,Female,0,6,99.25,One year,Electronic check,None,0,1,1,595.5,0
CUST_4781,Male,0,65,64.28,Month-to-month,Electronic check,Fiber optic,0,1,2,4178.2,0
CUST_4782,Female,1,14,92.46,Month-to-month,Bank transfer,DSL,0,0,4,1294.44,1
CUST_4783,Female,0,71,76.86,Two year,Credit card,DSL,0,0,1,5457.06,0
CUST_4784,Female,0,46,54.08,One year,Mailed check,DSL,1,1,1,2487.68,0
CUST_4785,Male,0,39,92.59,Month-to-month,Electronic check,DSL,0,0,1,3611.01,0
CUST_4786,Male,0,41,88.35,One year,Credit card,Fiber optic,0,1,0,3622.35,0
CUST_4787,Female,0,50,81.91,Month-to-month,Electronic check,None,0,1,1,4095.5,0
CUST_4788,Male,0,34,81.8,Month-to-month,Credit card,DSL,1,0,1,2781.2,0
CUST_4789,Female,0,40,88.3,Month-to-month,Bank transfer,Fiber optic,0,0,0,3532.0,0
CUST_4790,Male,0,56,58.45,Month-to-month,Electronic check,Fiber optic,0,0,1,3273.2,0
CUST_4791,Male,1,37,106.91,Two year,Mailed check,Fiber optic,0,0,2,3955.67,0
CUST_4792,Male,0,71,36.23,Two year,Bank transfer,DSL,0,1,0,2572.33,0
CUST_4793,Female,0,7,108.39,One year,Electronic check,None,1,0,1,758.73,0
CUST_4794,Male,0,62,54.23,Month-to-month,Bank transfer,Fiber optic,0,0,0,3362.26,0
CUST_4795,Male,0,3,32.5,Month-to-month,Mailed check,None,0,1,2,97.5,1
CUST_4796,Female,0,47,80.0,Month-to-month,Electronic check,DSL,0,0,1,3760.0,0
CUST_4797,Female,0,51,57.6,Month-to-month,Electronic check,Fiber optic,1,1,0,2937.6,0
CUST_4798,Female,0,37,101.55,Month-to-month,Electronic check,Fiber optic,0,1,1,3757.35,0
CUST_4799,Female,0,4,63.08,Month-to-month,Credit card,Fiber optic,0,0,1,252.32,1
CUST_4800,Male,0,69,86.86,Month-to-month,Credit card,DSL,0,0,2,5993.34,0
CUST_4801,Male,0,23,50.83,Two year,Electronic check,None,0,1,1,1169.09,0
CUST_4802,Male,0,16,40.95,Two year,Bank transfer,None,0,1,2,655.2,0
CUST_4803,Male,0,25,58.8,Month-to-month,Bank transfer,DSL,0,0,1,1470.0,0
CUST_4804,Male,1,2,80.68,One year,Electronic check,Fiber optic,0,0,0,161.36,0
CUST_4805,Female,0,1,85.69,Month-to-month,Mailed check,DSL,0,1,2,85.69,1
CUST_4806,Male,0,1,77.82,Month-to-month,Mailed check,None,1,1,3,77.82,1
CUST_4807,Male,0,21,118.81,Two year,Mailed check,Fiber optic,0,1,0,2495.01,0
CUST_4808,Male,0,70,89.11,One year,Credit card,DSL,1,1,2,6237.7,0
CUST_4809,Female,0,3,113.15,Month-to-month,Credit card,DSL,0,1,0,339.45,1
CUST_4810,Female,0,37,31.79,Month-to-month,Credit card,DSL,0,0,3,1176.23,1
CUST_4811,Male,0,69,26.14,Two year,Credit card,DSL,0,0,0,1803.66,0
CUST_4812,Female,0,51,51.1,Month-to-month,Bank transfer,DSL,0,0,2,2606.1,0
CUST_4813,Female,0,30,33.66,Month-to-month,Electronic check,Fiber optic,0,1,1,1009.8,0
CUST_4814,Female,0,25,72.59,Two year,Electronic check,Fiber optic,0,1,0,1814.75,0
CUST_4815,Female,0,35,71.9,Month-to-month,Electronic check,Fiber optic,1,0,0,2516.5,0
CUST_4816,Female,0,25,77.5,Month-to-month,Bank transfer,Fiber optic,0,0,0,1937.5,0
CUST_4817,Female,0,27,94.52,Month-to-month,Mailed check,DSL,0,0,1,2552.04,0
CUST_4818,Female,0,4,117.13,Two year,Mailed check,DSL,1,1,0,468.52,0
CUST_4819,Male,0,17,107.83,One year,Credit card,Fiber optic,0,0,2,1833.11,0
CUST_4820,Male,0,14,31.84,Month-to-month,Credit card,Fiber optic,1,1,2,445.76,0
CUST_4821,Female,0,56,53.85,Month-to-month,Bank transfer,DSL,0,0,1,3015.6,0
CUST_4822,Male,1,4,45.58,Month-to-month,Bank transfer,DSL,0,1,1,182.32,1
CUST_4823,Male,0,36,37.68,Month-to-month,Mailed check,Fiber optic,1,0,0,1356.48,0
CUST_4824,Female,0,21,74.47,Month-to-month,Electronic check,None,0,0,1,1563.87,0
CUST_4825,Male,1,51,75.33,Month-to-month,Electronic check,Fiber optic,0,0,0,3841.83,0
CUST_4826,Female,0,14,42.72,Month-to-month,Bank transfer,DSL,1,0,2,598.08,0
CUST_4827,Female,0,16,91.19,Two year,Bank transfer,None,1,0,1,1459.04,0
CUST_4828,Female,0,50,93.29,Month-to-month,Bank transfer,DSL,1,1,0,4664.5,0
CUST_4829,Male,0,44,22.1,Month-to-month,Credit card,Fiber optic,0,1,1,972.4,0
CUST_4830,Male,0,62,59.58,Month-to-month,Electronic check,DSL,1,0,1,3693.96,0
CUST_4831,Male,0,27,109.01,One year,Bank transfer,None,0,0,1,2943.27,0
CUST_4832,Male,0,58,72.03,Month-to-month,Bank transfer,Fiber optic,1,1,1,4177.74,0
CUST_4833,Female,0,20,54.76,Month-to-month,Credit card,Fiber optic,0,0,0,1095.2,0
CUST_4834,Female,0,41,45.37,One year,Bank transfer,Fiber optic,0,1,1,1860.17,0
CUST_4835,Male,1,68,44.34,Two year,Electronic check,Fiber optic,1,1,1,3015.12,0
CUST_4836,Female,0,16,29.98,One year,Credit card,DSL,1,1,0,479.68,0
CUST_4837,Female,0,67,101.72,Month-to-month,Bank transfer,Fiber optic,1,0,2,6815.24,0
CUST_4838,Male,0,6,28.67,Month-to-month,Electronic check,Fiber optic,0,1,2,172.02,1
CUST_4839,Female,1,39,49.23,One year,Electronic check,Fiber optic,0,1,3,1919.97,0
CUST_4840,Male,0,39,24.57,Month-to-month,Credit card,DSL,1,0,0,958.23,0
CUST_4841,Female,0,42,98.14,Month-to-month,Electronic check,DSL,0,0,2,4121.88,0
CUST_4842,Male,1,50,23.93,Two year,Credit card,Fiber optic,1,0,0,1196.5,0
CUST_4843,Female,0,22,50.83,One year,Electronic check,Fiber optic,1,0,1,1118.26,0
CUST_4844,Female,1,31,77.33,One year,Bank transfer,DSL,1,0,1,2397.23,0
CUST_4845,Male,0,30,60.96,Two year,Credit card,DSL,0,0,1,1828.8,0
CUST_4846,Male,0,16,48.23,One year,Electronic check,Fiber optic,1,0,2,771.68,0
CUST_4847,Male,1,57,47.52,One year,Credit card,DSL,0,0,1,2708.64,0
CUST_4848,Male,0,34,99.78,Month-to-month,Electronic check,Fiber optic,1,0,4,3392.52,1
CUST_4849,Female,0,29,117.4,Two year,Credit card,Fiber optic,0,0,0,3404.6,0
CUST_4850,Female,0,63,54.8,Month-to-month,Bank transfer,DSL,0,1,4,3452.4,1
CUST_4851,Male,1,52,23.91,Month-to-month,Credit card,None,0,0,0,1243.32,0
CUST_4852,Female,0,50,23.66,Month-to-month,Credit card,DSL,1,1,1,1183.0,0
CUST_4853,Male,0,36,95.92,Month-to-month,Bank transfer,None,1,0,2,3453.12,0
CUST_4854,Male,0,5,75.24,Month-to-month,Electronic check,Fiber optic,0,0,0,376.2,1
CUST_4855,Female,0,33,98.36,Month-to-month,Mailed check,Fiber optic,1,1,0,3245.88,0
CUST_4856,Female,0,55,89.75,Month-to-month,Bank transfer,None,1,1,2,4936.25,0
CUST_4857,Male,0,24,110.75,Month-to-month,Credit card,Fiber optic,0,0,1,2658.0,0
CUST_4858,Male,0,12,108.58,Month-to-month,Bank transfer,None,0,1,0,1302.96,0
CUST_4859,Male,0,62,98.83,Month-to-month,Bank transfer,Fiber optic,0,0,3,6127.46,1
CUST_4860,Female,0,65,67.52,Month-to-month,Credit card,Fiber optic,1,1,0,4388.8,0
CUST_4861,Female,0,4,50.81,One year,Credit card,Fiber optic,1,0,2,203.24,0
CUST_4862,Female,0,10,70.7,Month-to-month,Mailed check,DSL,0,1,2,707.0,1
CUST_4863,Female,1,43,70.21,Month-to-month,Bank transfer,None,0,0,2,3019.03,0
CUST_4864,Male,0,68,81.03,Month-to-month,Credit card,Fiber optic,0,0,0,5510.04,0
CUST_4865,Male,0,1,38.61,Two year,Electronic check,Fiber optic,0,1,2,38.61,0
CUST_4866,Male,0,39,85.56,One year,Electronic check,None,0,0,0,3336.84,0
CUST_4867,Male,0,36,65.66,Month-to-month,Electronic check,None,0,0,1,2363.76,0
CUST_4868,Male,0,48,82.02,Two year,Electronic check,DSL,0,0,1,3936.96,0
CUST_4869,Male,0,35,43.96,One year,Bank transfer,Fiber optic,0,0,0,1538.6,0
CUST_4870,Female,0,69,63.44,One year,Bank transfer,Fiber optic,0,1,1,4377.36,0
CUST_4871,Female,1,33,41.02,Month-to-month,Mailed check,Fiber optic,0,0,0,1353.66,0
CUST_4872,Male,0,57,107.53,One year,Bank transfer,None,0,0,1,6129.21,0
CUST_4873,Male,0,36,68.8,Month-to-month,Credit card,None,1,1,2,2476.8,0
CUST_4874,Female,0,59,42.5,One year,Mailed check,Fiber optic,0,0,0,2507.5,0
CUST_4875,Female,1,11,24.12,Two year,Bank transfer,Fiber optic,0,1,3,265.32,0
CUST_4876,Female,0,31,87.57,Two year,Bank transfer,Fiber optic,0,0,3,2714.67,0
CUST_4877,Female,0,3,41.46,Month-to-month,Credit card,Fiber optic,0,1,0,124.38,1
CUST_4878,Male,0,32,118.96,Two year,Credit card,DSL,0,0,0,3806.72,0
CUST_4879,Male,0,42,73.37,Month-to-month,Credit card,Fiber optic,0,1,0,3081.54,0
CUST_4880,Male,0,8,48.9,Month-to-month,Electronic check,DSL,0,0,1,391.2,1
CUST_4881,Male,0,50,85.77,Month-to-month,Bank transfer,Fiber optic,0,0,0,4288.5,0
CUST_4882,Male,0,19,47.52,One year,Bank transfer,Fiber optic,0,0,1,902.88,0
CUST_4883,Female,0,38,102.03,Month-to-month,Bank transfer,DSL,1,0,1,3877.14,0
CUST_4884,Male,0,22,50.82,Month-to-month,Mailed check,Fiber optic,0,0,2,1118.04,0
CUST_4885,Female,0,40,118.82,Month-to-month,Mailed check,DSL,1,0,1,4752.8,0
CUST_4886,Male,0,43,80.51,One year,Mailed check,Fiber optic,0,1,2,3461.93,0
CUST_4887,Male,0,34,104.44,Two year,Mailed check,Fiber optic,0,0,5,3550.96,0
CUST_4888,Male,0,22,27.28,One year,Mailed check,Fiber optic,0,1,0,600.16,0
CUST_4889,Male,0,57,54.83,Month-to-month,Credit card,Fiber optic,0,0,0,3125.31,0
CUST_4890,Male,0,47,93.75,Two year,Mailed check,Fiber optic,0,0,1,4406.25,0
CUST_4891,Female,0,57,85.51,One year,Bank transfer,DSL,0,0,1,4874.07,0
CUST_4892,Female,0,56,39.42,One year,Electronic check,Fiber optic,1,1,4,2207.52,0
CUST_4893,Female,1,38,55.62,One year,Bank transfer,Fiber optic,1,0,1,2113.56,0
CUST_4894,Male,0,27,46.34,Two year,Bank transfer,DSL,0,1,1,1251.18,0
CUST_4895,Male,0,63,81.34,One year,Credit card,DSL,0,1,1,5124.42,0
CUST_4896,Female,0,61,54.46,Month-to-month,Electronic check,DSL,0,0,2,3322.06,0
CUST_4897,Male,0,61,50.91,Month-to-month,Bank transfer,DSL,0,0,2,3105.51,0
CUST_4898,Male,0,25,40.74,One year,Credit card,Fiber optic,0,0,1,1018.5,0
CUST_4899,Female,0,50,60.9,Month-to-month,Electronic check,Fiber optic,0,0,1,3045.0,0
CUST_4900,Male,1,49,39.55,One year,Electronic check,Fiber optic,1,0,1,1937.95,0
CUST_4901,Female,0,35,116.26,Month-to-month,Credit card,Fiber optic,0,1,0,4069.1,0
CUST_4902,Male,1,25,35.45,Month-to-month,Mailed check,None,0,1,2,886.25,0
CUST_4903,Female,0,32,111.33,Month-to-month,Credit card,Fiber optic,1,1,3,3562.56,1
CUST_4904,Male,0,67,62.85,One year,Credit card,Fiber optic,0,0,2,4210.95,0
CUST_4905,Male,0,7,57.79,One year,Mailed check,DSL,1,0,1,404.53,0
CUST_4906,Female,0,65,43.13,Month-to-month,Credit card,Fiber optic,1,0,2,2803.45,0
CUST_4907,Male,0,22,83.58,Month-to-month,Credit card,Fiber optic,0,0,1,1838.76,0
CUST_4908,Male,0,69,88.55,Month-to-month,Credit card,Fiber optic,0,1,0,6109.95,0
CUST_4909,Female,0,54,66.76,Month-to-month,Bank transfer,None,1,1,0,3605.04,0
CUST_4910,Male,1,42,25.57,Month-to-month,Credit card,Fiber optic,0,0,2,1073.94,0
CUST_4911,Female,0,20,111.85,One year,Credit card,None,0,0,1,2237.0,0
CUST_4912,Male,0,21,118.03,Two year,Electronic check,DSL,0,0,0,2478.63,0
CUST_4913,Male,1,8,63.1,Month-to-month,Electronic check,DSL,0,1,0,504.8,1
CUST_4914,Male,0,33,81.37,Month-to-month,Electronic check,DSL,0,0,1,2685.21,0
CUST_4915,Male,0,58,65.03,One year,Credit card,Fiber optic,0,0,2,3771.74,0
CUST_4916,Female,0,25,52.19,Two year,Mailed check,Fiber optic,0,0,2,1304.75,0
CUST_4917,Male,0,0,27.73,Two year,Credit card,Fiber optic,0,1,1,0.0,0
CUST_4918,Female,0,4,65.61,Month-to-month,Bank transfer,Fiber optic,0,1,1,262.44,1
CUST_4919,Male,0,40,101.84,Month-to-month,Bank transfer,DSL,0,0,2,4073.6,0
CUST_4920,Male,0,62,21.7,Month-to-month,Bank transfer,DSL,0,0,0,1345.4,0
CUST_4921,Male,0,21,78.21,One year,Bank transfer,DSL,0,0,0,1642.41,0
CUST_4922,Male,0,67,108.08,One year,Credit card,DSL,1,0,0,7241.36,0
CUST_4923,Female,0,47,41.75,Month-to-month,Electronic check,DSL,0,0,2,1962.25,0
CUST_4924,Female,0,65,38.33,Two year,Credit card,DSL,0,1,0,2491.45,0
CUST_4925,Female,0,15,97.23,Month-to-month,Credit card,Fiber optic,0,0,0,1458.45,0
CUST_4926,Female,0,52,45.51,Two year,Credit card,Fiber optic,0,0,2,2366.52,0
CUST_4927,Male,0,64,39.2,Month-to-month,Credit card,DSL,1,0,0,2508.8,0
CUST_4928,Female,0,63,57.8,Month-to-month,Mailed check,Fiber optic,0,0,1,3641.4,0
CUST_4929,Female,0,67,59.25,Month-to-month,Electronic check,None,0,0,1,3969.75,0
CUST_4930,Male,1,62,107.41,Month-to-month,Electronic check,Fiber optic,1,0,2,6659.42,0
CUST_4931,Male,0,61,81.84,One year,Bank transfer,None,1,0,0,4992.24,0
CUST_4932,Male,0,70,60.6,Month-to-month,Credit card,Fiber optic,0,0,3,4242.0,1
CUST_4933,Male,0,44,73.44,One year,Bank transfer,None,1,1,0,3231.36,0
CUST_4934,Female,0,51,115.4,Month-to-month,Electronic check,DSL,1,1,1,5885.4,0
CUST_4935,Female,0,64,31.32,Month-to-month,Electronic check,DSL,1,0,2,2004.48,0
CUST_4936,Male,0,1,40.77,One year,Bank transfer,Fiber optic,0,0,0,40.77,0
CUST_4937,Male,0,48,116.25,Two year,Electronic check,None,1,0,2,5580.0,0
CUST_4938,Male,1,21,115.73,Month-to-month,Electronic check,None,0,0,2,2430.33,0
CUST_4939,Female,0,28,37.72,Two year,Mailed check,Fiber optic,0,0,1,1056.16,0
CUST_4940,Female,0,34,34.51,One year,Credit card,DSL,0,0,1,1173.34,0
CUST_4941,Male,0,23,62.11,Month-to-month,Credit card,Fiber optic,0,0,0,1428.53,0
CUST_4942,Male,0,29,24.97,One year,Electronic check,DSL,0,1,0,724.13,0
CUST_4943,Female,1,41,85.49,Month-to-month,Electronic check,DSL,0,0,1,3505.09,0
CUST_4944,Male,1,70,27.75,Month-to-month,Mailed check,DSL,0,1,3,1942.5,1
CUST_4945,Male,0,49,25.8,One year,Bank transfer,Fiber optic,0,0,0,1264.2,0
CUST_4946,Female,1,70,68.52,Month-to-month,Mailed check,None,1,1,2,4796.4,0
CUST_4947,Male,0,59,115.78,Month-to-month,Mailed check,DSL,1,0,3,6831.02,1
CUST_4948,Female,1,29,62.68,Month-to-month,Bank transfer,DSL,0,0,1,1817.72,0
CUST_4949,Male,0,11,55.65,One year,Electronic check,DSL,1,1,2,612.15,0
CUST_4950,Male,0,48,119.8,One year,Credit card,DSL,0,0,1,5750.4,0
CUST_4951,Female,0,45,73.2,Month-to-month,Mailed check,Fiber optic,0,0,1,3294.0,0
CUST_4952,Female,0,42,57.52,Two year,Mailed check,DSL,0,0,2,2415.84,0
CUST_4953,Male,0,1,58.59,Month-to-month,Credit card,None,0,0,2,58.59,1
CUST_4954,Female,0,53,39.5,One year,Mailed check,Fiber optic,0,1,4,2093.5,0
CUST_4955,Male,0,34,71.22,Two year,Bank transfer,DSL,0,0,2,2421.48,0
CUST_4956,Male,0,51,63.89,One year,Credit card,Fiber optic,0,1,2,3258.39,0
CUST_4957,Female,0,32,47.08,Month-to-month,Credit card,DSL,0,0,0,1506.56,0
CUST_4958,Male,1,71,36.05,One year,Bank transfer,DSL,0,0,1,2559.55,0
CUST_4959,Male,0,50,51.12,Month-to-month,Bank transfer,DSL,1,0,0,2556.0,0
CUST_4960,Female,1,25,70.87,One year,Credit card,DSL,0,0,3,1771.75,0
CUST_4961,Female,0,61,25.83,Month-to-month,Bank transfer,Fiber optic,0,0,0,1575.63,0
CUST_4962,Male,0,60,35.37,Month-to-month,Mailed check,Fiber optic,1,1,2,2122.2,0
CUST_4963,Female,0,25,114.77,Month-to-month,Electronic check,Fiber optic,1,0,0,2869.25,0
CUST_4964,Female,0,36,74.29,Month-to-month,Mailed check,Fiber optic,1,1,3,2674.44,1
CUST_4965,Female,0,29,26.34,Month-to-month,Bank transfer,Fiber optic,0,1,0,763.86,0
CUST_4966,Female,0,10,89.31,Two year,Mailed check,DSL,1,0,0,893.1,0
CUST_4967,Male,0,52,26.18,Month-to-month,Electronic check,Fiber optic,0,1,2,1361.36,0
CUST_4968,Male,0,40,93.89,Month-to-month,Electronic check,Fiber optic,1,1,2,3755.6,0
CUST_4969,Male,0,4,95.0,Month-to-month,Electronic check,DSL,1,0,1,380.0,1
CUST_4970,Female,0,65,85.11,One year,Bank transfer,Fiber optic,0,0,0,5532.15,0
CUST_4971,Female,0,12,93.22,Month-to-month,Bank transfer,Fiber optic,0,0,2,1118.64,0
CUST_4972,Female,0,62,28.8,Month-to-month,Bank transfer,None,0,1,1,1785.6,0
CUST_4973,Female,0,24,92.68,Month-to-month,Electronic check,DSL,0,0,1,2224.32,0
CUST_4974,Female,0,43,33.67,One year,Bank transfer,DSL,0,0,1,1447.81,0
CUST_4975,Female,0,13,53.95,Month-to-month,Credit card,DSL,0,0,0,701.35,0
CUST_4976,Female,0,68,114.27,Month-to-month,Mailed check,None,0,0,1,7770.36,0
CUST_4977,Male,0,58,70.29,One year,Mailed check,Fiber optic,1,0,0,4076.82,0
CUST_4978,Male,0,55,116.74,Month-to-month,Credit card,None,0,0,1,6420.7,0
CUST_4979,Female,0,51,28.89,Month-to-month,Bank transfer,Fiber optic,1,0,3,1473.39,1
CUST_4980,Female,0,65,67.76,Month-to-month,Mailed check,Fiber optic,1,0,0,4404.4,0
CUST_4981,Female,0,67,26.24,Two year,Electronic check,DSL,1,0,1,1758.08,0
CUST_4982,Male,0,11,83.02,Month-to-month,Mailed check,None,1,0,0,913.22,1
CUST_4983,Male,0,67,27.87,Month-to-month,Mailed check,None,0,1,1,1867.29,0
CUST_4984,Female,0,42,37.54,Month-to-month,Mailed check,Fiber optic,0,0,1,1576.68,0
CUST_4985,Female,0,5,45.88,Two year,Bank transfer,DSL,1,0,1,229.4,0
CUST_4986,Male,0,14,94.87,Month-to-month,Credit card,Fiber optic,0,0,1,1328.18,0
CUST_4987,Male,0,41,36.4,Month-to-month,Mailed check,DSL,0,1,0,1492.4,0
CUST_4988,Male,1,30,104.66,One year,Electronic check,None,1,0,2,3139.8,0
CUST_4989,Male,0,52,33.19,Two year,Mailed check,Fiber optic,1,0,0,1725.88,0
CUST_4990,Female,0,5,23.52,One year,Bank transfer,Fiber optic,0,1,2,117.6,0
CUST_4991,Male,0,32,59.5,Month-to-month,Bank transfer,Fiber optic,0,0,2,1904.0,0
CUST_4992,Male,0,28,117.94,Month-to-month,Electronic check,Fiber optic,0,0,1,3302.32,0
CUST_4993,Female,0,20,31.03,Month-to-month,Mailed check,DSL,0,0,0,620.6,0
CUST_4994,Male,0,53,30.17,One year,Mailed check,None,1,0,0,1599.01,0
CUST_4995,Male,0,55,95.12,One year,Electronic check,None,1,1,1,5231.6,0
CUST_4996,Male,0,20,51.22,One year,Credit card,Fiber optic,0,0,2,1024.4,0
CUST_4997,Female,0,54,91.73,Month-to-month,Bank transfer,Fiber optic,0,1,2,4953.42,0
CUST_4998,Male,1,57,40.0,One year,Credit card,Fiber optic,1,0,2,2280.0,0
CUST_4999,Female,0,63,66.01,Two year,Credit card,Fiber optic,0,0,1,4158.63,0
CUST_5000,Female,1,45,46.53,Two year,Mailed check,None,0,0,0,2093.85,0
CUST_5001,Male,1,21,65.15,One year,Electronic check,DSL,0,0,1,1368.15,0
CUST_5002,Male,0,59,96.91,One year,Bank transfer,DSL,1,0,2,5717.69,0
CUST_5003,Male,0,10,96.2,Month-to-month,Credit card,None,1,1,3,962.0,1
CUST_5004,Male,0,46,71.58,Month-to-month,Credit card,DSL,0,1,5,3292.68,1
CUST_5005,Female,0,30,112.84,Month-to-month,Mailed check,Fiber optic,1,0,1,3385.2,0
CUST_5006,Male,0,17,46.38,Month-to-month,Mailed check,DSL,1,0,2,788.46,0
CUST_5007,Male,0,21,44.03,Month-to-month,Mailed check,None,0,0,3,924.63,1
CUST_5008,Male,0,55,81.38,Month-to-month,Electronic check,Fiber optic,0,1,2,4475.9,0
CUST_5009,Female,0,16,82.13,One year,Bank transfer,None,1,1,3,1314.08,0
CUST_5010,Male,0,37,24.65,Month-to-month,Bank transfer,None,0,1,0,912.05,0
CUST_5011,Male,0,24,80.78,Month-to-month,Mailed check,DSL,0,0,1,1938.72,0
CUST_5012,Female,0,31,57.44,Month-to-month,Credit card,Fiber optic,0,1,2,1780.64,0
CUST_5013,Female,0,14,94.74,Month-to-month,Mailed check,Fiber optic,0,0,0,1326.36,0
CUST_5014,Male,0,12,100.81,Month-to-month,Mailed check,None,0,0,2,1209.72,0
CUST_5015,Male,0,57,75.22,Two year,Electronic check,DSL,0,0,2,4287.54,0
CUST_5016,Male,0,49,20.17,Month-to-month,Mailed check,None,0,1,1,988.33,0
CUST_5017,Male,0,10,83.64,Month-to-month,Bank transfer,DSL,0,1,2,836.4,1
CUST_5018,Male,0,12,94.89,Month-to-month,Mailed check,None,1,1,2,1138.68,0
CUST_5019,Female,0,49,44.9,One year,Bank transfer,Fiber optic,0,1,0,2200.1,0
CUST_5020,Female,0,37,66.46,One year,Credit card,Fiber optic,1,0,1,2459.02,0
CUST_5021,Male,0,0,116.57,Month-to-month,Bank transfer,Fiber optic,0,1,0,0.0,1
CUST_5022,Male,1,38,49.81,Two year,Bank transfer,DSL,0,0,0,1892.78,0
CUST_5023,Female,0,26,42.32,One year,Mailed check,DSL,0,0,0,1100.32,0
CUST_5024,Male,0,35,41.09,Month-to-month,Bank transfer,Fiber optic,0,0,0,1438.15,0
CUST_5025,Male,0,31,75.88,Month-to-month,Bank transfer,Fiber optic,0,1,3,2352.28,1
CUST_5026,Male,0,40,114.98,Month-to-month,Credit card,Fiber optic,0,1,3,4599.2,1
CUST_5027,Male,0,14,80.87,Month-to-month,Bank transfer,Fiber optic,0,0,3,1132.18,1
CUST_5028,Male,0,30,50.33,One year,Bank transfer,Fiber optic,1,0,2,1509.9,0
CUST_5029,Female,1,5,83.86,Month-to-month,Mailed check,None,0,0,0,419.3,1
CUST_5030,Male,0,51,82.48,Month-to-month,Electronic check,Fiber optic,1,0,0,4206.48,0
CUST_5031,Male,0,21,79.69,Month-to-month,Mailed check,DSL,1,0,2,1673.49,0
CUST_5032,Male,0,30,35.94,Month-to-month,Credit card,None,1,0,0,1078.2,0
CUST_5033,Female,0,45,83.46,Two year,Mailed check,None,0,0,3,3755.7,0
CUST_5034,Female,0,66,63.02,Month-to-month,Bank transfer,None,0,0,0,4159.32,0
CUST_5035,Female,0,42,21.86,Month-to-month,Electronic check,None,1,0,1,918.12,0
CUST_5036,Female,0,0,73.98,One year,Mailed check,Fiber optic,0,0,1,0.0,0
